,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
392,MENDHAM BORO,40.77576000000005,-74.60121999999996,Pastime Lanes,40.775159,-74.601258,Bowling Alley
393,MENDHAM BORO,40.77576000000005,-74.60121999999996,Nickelfish IDM,40.77530198101098,-74.60086662261683,Tech Startup
394,MENDHAM BORO,40.77576000000005,-74.60121999999996,Sorrento Pizza,40.775803,-74.60030400000001,Pizza Place
395,SANDYSTON-WALPACK TWP,41.158120000000046,-74.87874999999997,Walpack Center,41.15806318827852,-74.87906385655391,Park
396,NORTHERN HIGHLANDS REG,41.03531001283931,-74.14420998052424,Pomptonian,41.033683,-74.143383,Food
397,NORTHERN HIGHLANDS REG,41.03531001283931,-74.14420998052424,Northern Highlands Regional High School Football Field,41.03574452016674,-74.14410999687625,Athletics & Sports
398,HAWORTH BORO,40.96082000000007,-73.99211999999993,Alessandro's,40.96011596700825,-73.98937647238131,Italian Restaurant
399,HAWORTH BORO,40.96082000000007,-73.99211999999993,Terrace Street Cafe,40.959866,-73.989183,Café
400,HAWORTH BORO,40.96082000000007,-73.99211999999993,Haworth Apothecary,40.960502673714515,-73.98920626330042,Pharmacy
401,HAWORTH BORO,40.96082000000007,-73.99211999999993,Chase Bank,40.95944334749316,-73.98924060165882,Bank
402,HAWORTH BORO,40.96082000000007,-73.99211999999993,Minit Mart,40.960048098384014,-73.98940775087786,Food & Drink Shop
403,HAWORTH BORO,40.96082000000007,-73.99211999999993,Haworth Wine & Liquors,40.960016,-73.989291,Liquor Store
404,HAWORTH BORO,40.96082000000007,-73.99211999999993,Naturoll,40.960311,-73.989172,Sushi Restaurant
405,HAWORTH BORO,40.96082000000007,-73.99211999999993,Fishie Park,40.96299064291397,-73.99079940599339,Park
406,HAWORTH BORO,40.96082000000007,-73.99211999999993,Myrtle Field,40.96031878111036,-73.9959356642583,Soccer Field
407,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Chateau Inn & Suites,40.15157453054159,-74.03331539414779,Hotel
408,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,TD Bank,40.1513230982575,-74.03597474098206,Bank
409,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Café Artiste,40.152865999999996,-74.02894599999999,Café
410,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Joseph's Delicatessen,40.1514255693842,-74.03486994619168,Deli / Bodega
411,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Wells Fargo Bank,40.15224462574535,-74.02867645025253,Bank
412,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,NJT - Spring Lake Station (NJCL),40.15065132419808,-74.0352686395171,Train Station
413,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Spring Lake Gourmet Pizzeria,40.151861413581024,-74.02847672429839,Pizza Place
414,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Arugula,40.152904,-74.028897,Restaurant
415,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Devine Park,40.151507120931065,-74.03220118344463,Park
416,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Park in Spring Lake,40.150260151022366,-74.03429407135597,Park
417,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,The Blarney Cone,40.15275,-74.028581,Ice Cream Shop
418,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Life Is Good,40.151967,-74.02869100000001,Boutique
419,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Waterlily,40.15265452256635,-74.02827083907992,Boutique
420,SPRING LAKE BORO,40.151140000000055,-74.03295999999995,Pure Barre Spring Lake,40.15257442375143,-74.02793808404408,Gym / Fitness Center
421,UPPER SADDLE RIVER BORO,41.064830000000036,-74.09805999999998,Upper Saddle River Tennis Courts,41.064855712436774,-74.10087438891783,Tennis Court
422,UPPER SADDLE RIVER BORO,41.064830000000036,-74.09805999999998,Reynolds Playground!,41.063602,-74.101146,Playground
423,UPPER SADDLE RIVER BORO,41.064830000000036,-74.09805999999998,Bogert Field,41.06230680072077,-74.10036392094851,Soccer Field
424,UPPER SADDLE RIVER BORO,41.064830000000036,-74.09805999999998,AMERICANS SOCCER CLUB,41.067279597611666,-74.09501552581787,Athletics & Sports
425,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Hoffman's Ice Cream & Yogurt,40.158673397675365,-74.03534099983311,Ice Cream Shop
426,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Chateau Inn & Suites,40.15157453054159,-74.03331539414779,Hotel
427,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,TD Bank,40.1513230982575,-74.03597474098206,Bank
428,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Joseph's Delicatessen,40.1514255693842,-74.03486994619168,Deli / Bodega
429,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,NJT - Spring Lake Station (NJCL),40.15065132419808,-74.0352686395171,Train Station
430,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Springlake beach,40.158190266051164,-74.0353740883925,Beach
431,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Marigold,40.159112,-74.035812,Restaurant
432,SPRING LAKE HEIGHTS BORO,40.155110000000036,-74.03479999999995,Devine Park,40.151507120931065,-74.03220118344463,Park
433,TEWKSBURY TWP,40.705610000000036,-74.77469999999994,Hucklebarney State Park,40.70485924398821,-74.77363132181416,Trail
434,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Val's Tavern,40.37134802230884,-73.9993221299132,Bar
435,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Surf BBQ,40.372296936600854,-73.99955634599245,BBQ Joint
436,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Atlantic Bagel Company,40.37179048573199,-73.99960718738615,Bagel Shop
437,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,RFH Cafeteria,40.369678,-74.001664,Cafeteria
438,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Piping Rock Park Rumson,40.37041070325682,-73.99993553766092,Park
439,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Small Pond,40.369650036522565,-74.00611021405746,Lake
440,RUMSON-FAIR HAVEN REG,40.36852008280856,-74.00197006665094,Posch Boutique,40.371584270852274,-73.99989536718107,Boutique
441,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Dunkin',40.70677422524048,-74.40557280800829,Donut Shop
442,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Bacci Brick Oven,40.70591078754832,-74.40444205059455,Italian Restaurant
443,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Old Glory Restaurant,40.706885378746456,-74.40501272981821,American Restaurant
444,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Avenue Deli,40.7061744,-74.4052588,Sandwich Place
445,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Bellariva Pizzeria,40.706655321365965,-74.40572406147015,Pizza Place
446,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Starbucks,40.70655901195692,-74.40453530451053,Coffee Shop
447,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Noah's Bagels,40.70687170774138,-74.40482007458587,Bagel Shop
448,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Jersey Mike's Subs,40.706309,-74.404549,Sandwich Place
449,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Orangetheory Fitness,40.705767925880366,-74.40451967712016,Gym
450,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Smashburger,40.70568518444434,-74.40483694130096,Burger Joint
451,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Chipotle Mexican Grill,40.706435,-74.40451,Mexican Restaurant
452,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,The UPS Store,40.70702880565571,-74.40481902798638,Shipping Store
453,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Subway,40.70682060888265,-74.40543499837707,Sandwich Place
454,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Lincoln Field,40.709320988409004,-74.4034308881194,Athletics & Sports
455,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,New Providence Recreation Center,40.70752805684714,-74.40405503284842,Basketball Court
456,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Spring Cleaners,40.706799067775236,-74.40466559258851,Dry Cleaner
457,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Center Stationers,40.706825,-74.405369,Smoke Shop
458,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Martial Arts For Life,40.70615997754955,-74.40464331732822,Athletics & Sports
459,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Harlee's Tap & Grille,40.70626,-74.404976,Gastropub
460,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Kidding Around,40.70583604235981,-74.40427262407461,Kids Store
461,NEW PROVIDENCE BORO,40.709670000000074,-74.40225999999996,Jersey Fine Wines,40.70544178178787,-74.40426155425264,Liquor Store
462,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Fitzgerald's 1928,40.80210171210543,-74.20447149727427,Gastropub
463,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Bottle King,40.797284098290696,-74.20095724418995,Liquor Store
464,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Starbucks,40.79747446,-74.20122204,Coffee Shop
465,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,NJT - Glen Ridge Station (MOBO),40.800382441839034,-74.20451406048811,Train Station
466,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Just Sandwiches,40.80213541964103,-74.20478275625909,Sandwich Place
467,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Armark Food Service,40.798481,-74.206462,Food
468,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Glen Ridge Pharmacy,40.80193744,-74.20489522,Pharmacy
469,GLEN RIDGE BORO,40.799930000000074,-74.20483999999993,Clay Field,40.80400474203612,-74.20472465240653,Athletics & Sports
470,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Carton Brewing,40.41174600981955,-74.03815841248783,Brewery
471,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,The Flaky Tart,40.411293227705535,-74.03930318739353,Bakery
472,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Kunya Siam,40.41316171467264,-74.03818214222781,Thai Restaurant
473,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Gaslight,40.41512795304729,-74.03754857264211,Gastropub
474,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Hudson Cafe,40.41522871628063,-74.03736994786351,Breakfast Spot
475,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Town & Surf Diner,40.4139678894561,-74.0378634118187,Diner
476,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Copper Canyon,40.41477821682966,-74.03748118087982,Restaurant
477,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Gianni's Italian Specialty Food,40.41403749513306,-74.03775779709912,Pizza Place
478,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Christine's Italian Restaurant,40.414755,-74.037213,Italian Restaurant
479,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atlantic Cinema 5,40.4135481328252,-74.03791272732224,Movie Theater
480,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Zoe's Vintage Kitchen,40.41532458451077,-74.04176235182682,Breakfast Spot
481,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,The Wine Bar,40.41493158834772,-74.03718995910322,Wine Bar
482,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,1st Ave. Pizza,40.41400396724506,-74.037901351777,Pizza Place
483,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Harborside Grill,40.414972072863996,-74.03724949227808,Bar
484,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Jersey Mike's Subs,40.408839,-74.040503,Sandwich Place
485,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Memphis Pig Out,40.414182564601106,-74.0378202132462,BBQ Joint
486,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atlantic Bagel Company,40.4138474,-74.0375788,Bagel Shop
487,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Domino's Pizza,40.4098042,-74.0400917,Pizza Place
488,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Pomodoro Rosso,40.409077413997764,-74.04057554097828,Pizza Place
489,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,first ave playhouse,40.41217626377714,-74.03862305760427,Indie Theater
490,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Shell,40.40967297406557,-74.0403747283218,Gas Station
491,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Chengs Garden,40.413491,-74.037563,Asian Restaurant
492,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Burger King,40.4101406390428,-74.04100120067602,Fast Food Restaurant
493,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,ASC Automotive INC,40.412777,-74.04139599999999,Automotive Shop
494,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Selfless Love Yoga,40.410437,-74.039958,Yoga Studio
495,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,foodtown,40.41387,-74.04228,Grocery Store
496,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atlantic Highlands Skatepark,40.416177061072915,-74.03711256541314,Skate Park
497,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Henry Hudson Trail (Atlantic Highlands Marina),40.41614268286088,-74.03685450553894,Trail
498,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,New Beijing Restaurant,40.409866,-74.04013499999999,Chinese Restaurant
499,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atlantic Highlands Harbor Park,40.41597573006258,-74.03579620942175,Playground
500,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Phillys Great Sandwiches,40.41025932988573,-74.04134680929037,Restaurant
501,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atl Courts,40.416067,-74.034459,Park
502,ATLANTIC HIGHLANDS BORO,40.41295000000007,-74.03815999999995,Atlantic Highlands Firemans Field,40.41330280808728,-74.04389993244037,Park
503,DENVILLE TWP,40.896310000000035,-74.48243999999994,Gardner Field,40.89718227727225,-74.48494620159107,Playground
504,DENVILLE TWP,40.896310000000035,-74.48243999999994,Dunkin',40.8948744,-74.4841052,Donut Shop
505,DENVILLE TWP,40.896310000000035,-74.48243999999994,European Wax Center,40.89333610000001,-74.47832919999999,Health & Beauty Service
506,DENVILLE TWP,40.896310000000035,-74.48243999999994,Ah' Pizz,40.89299403015661,-74.47846457172837,Pizza Place
507,DENVILLE TWP,40.896310000000035,-74.48243999999994,7-Eleven,40.8932636,-74.4808196,Convenience Store
508,DENVILLE TWP,40.896310000000035,-74.48243999999994,Great Clips,40.89313460797682,-74.47837695479393,Salon / Barbershop
509,DENVILLE TWP,40.896310000000035,-74.48243999999994,Walgreens,40.89371448971276,-74.47886645793915,Pharmacy
510,DENVILLE TWP,40.896310000000035,-74.48243999999994,Charlie Brown's of Denville,40.8955815057276,-74.48521116951191,Steakhouse
511,DENVILLE TWP,40.896310000000035,-74.48243999999994,Burger King,40.8959397,-74.4861299,Fast Food Restaurant
512,DENVILLE TWP,40.896310000000035,-74.48243999999994,Pure Barre,40.89352432851816,-74.47864080229112,Gym
513,DENVILLE TWP,40.896310000000035,-74.48243999999994,Bagelicious,40.89688531881942,-74.48830012283376,Bagel Shop
514,ROSELAND BORO,40.82245000000006,-74.29243999999993,Fairchild's Market,40.82058463847111,-74.29421400121501,Market
515,ROSELAND BORO,40.82245000000006,-74.29243999999993,La Pizza,40.821355214002864,-74.29476076664665,Pizza Place
516,ROSELAND BORO,40.82245000000006,-74.29243999999993,Marra's Italian Deli & Caterers,40.82133700816008,-74.2947901675389,Deli / Bodega
517,ROSELAND BORO,40.82245000000006,-74.29243999999993,Roseland Farmers' Market,40.82259447365966,-74.29225444793701,Market
518,ROSELAND BORO,40.82245000000006,-74.29243999999993,Shell,40.8210141458479,-74.29396344951222,Gas Station
519,ROSELAND BORO,40.82245000000006,-74.29243999999993,Kaze Sushi,40.82149113222411,-74.29474327166425,Sushi Restaurant
520,NORTH CALDWELL BORO,40.86036000000007,-74.26067999999998,Firemans Field,40.861609,-74.261007,Baseball Field
521,NORTH CALDWELL BORO,40.86036000000007,-74.26067999999998,north caldwell pool,40.862331,-74.262018,Pool
522,NORTH CALDWELL BORO,40.86036000000007,-74.26067999999998,The Grill at Brian and Marias,40.861251,-74.264043,BBQ Joint
523,NORTH CALDWELL BORO,40.86036000000007,-74.26067999999998,Mills,40.85773733020221,-74.26280560376233,Garden
524,MONTVILLE TWP,40.88397000000003,-74.36484999999993,Joe's Pizza,40.88551870068634,-74.36554040525371,Pizza Place
525,MONTVILLE TWP,40.88397000000003,-74.36484999999993,Montville Bagels and Deli,40.884348592212724,-74.36513589844259,Bagel Shop
526,MONTVILLE TWP,40.88397000000003,-74.36484999999993,Barry's Montville Pharmacy,40.88561329551471,-74.36555686512307,Pharmacy
527,MIDLAND PARK BORO,40.990980000000036,-74.14154999999994,H Rubin Opticians,40.989744,-74.140698,Doctor's Office
528,MIDLAND PARK BORO,40.990980000000036,-74.14154999999994,The Baseball Card Store,40.99324922500465,-74.14135855944826,Hobby Shop
529,DEMAREST BORO,40.955820000000074,-73.96425999999997,Yasou Mykonos,40.9573034791265,-73.96355788419618,Greek Restaurant
530,DEMAREST BORO,40.955820000000074,-73.96425999999997,Demarest Duck Pond,40.95684296459267,-73.96204530154625,Park
531,DEMAREST BORO,40.955820000000074,-73.96425999999997,Dunkin',40.957315349196676,-73.9637129423279,Donut Shop
532,DEMAREST BORO,40.955820000000074,-73.96425999999997,Demarest Wines and Liquors,40.957412,-73.963923,Liquor Store
533,DEMAREST BORO,40.955820000000074,-73.96425999999997,Demarest Deli,40.95670696552013,-73.96346301972062,Deli / Bodega
534,DEMAREST BORO,40.955820000000074,-73.96425999999997,Demarest Playground,40.9583,-73.96238,Playground
535,DEMAREST BORO,40.955820000000074,-73.96425999999997,Demarest Train Depot,40.95884770295476,-73.96248726339071,Train Station
536,DEMAREST BORO,40.955820000000074,-73.96425999999997,Wakelee Field,40.95950486487703,-73.96367538956173,Baseball Field
537,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,River Road Hot Bagels,40.93471855683855,-74.13357731285335,Bagel Shop
538,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,B&B Wines And Liquors,40.933857572249465,-74.13287529189321,Liquor Store
539,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Fisher's Cafe,40.9356648920334,-74.1335474308948,Breakfast Spot
540,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Perfect Pita,40.934674042585364,-74.13347912213604,Mediterranean Restaurant
541,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Fairlawn AC,40.93674464853333,-74.13183379436668,Bar
542,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Carvel Ice Cream,40.93345110074249,-74.13295624858782,Ice Cream Shop
543,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Davia,40.93540532365653,-74.1342468034908,Italian Restaurant
544,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,The Joker's Child Comics,40.93189406945279,-74.13221699500153,Bookstore
545,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Empress Diner,40.93535768117025,-74.13389199818081,Diner
546,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Chase Bank,40.93545970858917,-74.13367822766304,Bank
547,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,New Breed Paintball & Airsoft,40.935640936293,-74.13365588925744,Sporting Goods Shop
548,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,The UPS Store,40.93246883509367,-74.132151537342,Shipping Store
549,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Muscle Maker Grill,40.93652569575583,-74.13427356481553,American Restaurant
550,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Cablevision Optimum Store,40.931811,-74.132393,Business Service
551,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Domenicos Eatery,40.93343932,-74.13303625,Pizza Place
552,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Krauszers Food Stores,40.9373304219412,-74.13575498834257,Miscellaneous Shop
553,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Juany's Cafe & Grill,40.932708990153664,-74.13293123245238,Breakfast Spot
554,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Victoria Kosher Palace,40.932535859128095,-74.1325584589713,Kosher Restaurant
555,FAIR LAWN BORO,40.936100000000074,-74.13190999999995,Fair Lawn Athletic Club,40.935497368135835,-74.13705633591434,Dive Bar
556,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Ho-Ho-Kus Inn & Tavern,40.9977165,-74.1097884,American Restaurant
557,HO HO KUS BORO,40.998620000000074,-74.10927999999996,St. Eve's,40.996393916391206,-74.11024590010607,American Restaurant
558,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Cafe Amici,40.99726646103891,-74.10916363038515,American Restaurant
559,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Red Cedar Market,40.996157746206435,-74.11026761232644,Café
560,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Ho-Ho-Kus Bakery,40.99688470580523,-74.10874918536858,Bakery
561,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Ho-Ho-Kus Sushi Cafe,40.998535300176414,-74.11001883484795,Sushi Restaurant
562,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Just Janice,40.99839256407365,-74.11004069228474,Bistro
563,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Sicilian Sun,40.996266577464674,-74.1105142175992,Italian Restaurant
564,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Ho-Ho-Kus Bagels & Deli,40.99766558792592,-74.11006367512704,Bagel Shop
565,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Catchy,40.996643,-74.110517,Restaurant
566,HO HO KUS BORO,40.998620000000074,-74.10927999999996,American Eagle MMA & Kettlebells,40.996296,-74.108787,Martial Arts Dojo
567,HO HO KUS BORO,40.998620000000074,-74.10927999999996,North Field,40.9983343976692,-74.10485041243346,Soccer Field
568,HO HO KUS BORO,40.998620000000074,-74.10927999999996,Ho-Ho-Kus Station (NJ Transit),40.997385650380984,-74.11344064053341,Train Station
569,HO HO KUS BORO,40.998620000000074,-74.10927999999996,NJT - Ho-Ho-Kus Station (MBPJ),40.99725529715582,-74.1134750517516,Train Station
570,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Super Foodtown,40.9866306,-74.064956,Supermarket
571,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,David's Bagels and Coffee Roasters,40.98615942386971,-74.06347832791364,Bagel Shop
572,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Wing Lee Kitchen,40.98619315678753,-74.06353079441512,Chinese Restaurant
573,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,The Dog House Saloon,40.9851882424201,-74.06444837877875,Bar
574,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Italian Touch Deli,40.98554407438906,-74.06388246469953,Italian Restaurant
575,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Verizon Wireless Depot,40.9855928721373,-74.06313344836235,Mobile Phone Shop
576,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Dairy Queen,40.98592965119298,-74.06360679725925,Ice Cream Shop
577,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Rite Aid,40.9850642,-74.0630391,Pharmacy
578,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Subway,40.98574772987185,-74.06298719675254,Sandwich Place
579,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,PNC Bank,40.98547692102817,-74.06310222581396,Bank
580,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Washington Township Cinemas,40.98482342676789,-74.06368738451629,Movie Theater
581,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Washington Town Center,40.98614289637043,-74.06349778378154,Shop & Service
582,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Dunkin',40.986056,-74.062945,Donut Shop
583,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Township Liquors,40.986205975533764,-74.06339817927841,Liquor Store
584,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Township Stationary,40.98615825755362,-74.06337726330884,Lottery Retailer
585,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Nail Tree,40.985685060670946,-74.0636177638559,Cosmetics Shop
586,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Row House,40.98540318145371,-74.06317702810287,Gym
587,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Body Empathy Spa,40.98502660397887,-74.06351480484572,Massage Studio
588,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Lili's Bistro,40.985019963135954,-74.06370985334141,Italian Restaurant
589,PASCACK VALLEY REGIONAL,40.98839883031819,-74.06316923052901,Pho Miu,40.984914709461734,-74.06362549830365,Vietnamese Restaurant
590,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,REI,40.80643181318281,-74.36932504177094,Sporting Goods Shop
591,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Summit Thai Cuisine,40.80475056998791,-74.36637396639729,Thai Restaurant
592,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Dunkin',40.803650848464365,-74.36568352331352,Donut Shop
593,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Panera Bread,40.8066625,-74.3701781,Bakery
594,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,East Hanover Diner,40.805930084471335,-74.37049094051739,Diner
595,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Bill & Harry's Chinese Cuisine,40.8045016482774,-74.36699598336767,Chinese Restaurant
596,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Jersey Mike's Subs,40.80393,-74.364443,Sandwich Place
597,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,SmashBurger,40.80357721226054,-74.36299718747084,Burger Joint
598,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Michaels,40.80347598885878,-74.3626105343819,Arts & Crafts Store
599,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Chipotle Mexican Grill,40.8034679,-74.3627386,Mexican Restaurant
600,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,AT&T,40.80467864556592,-74.36590236495249,Mobile Phone Shop
601,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,The Vitamin Shoppe,40.8038134,-74.3659195,Supplement Shop
602,HANOVER PARK REGIONAL,40.80454000000003,-74.36681999999995,Saigon Pho,40.80407363221018,-74.3626425246997,Vietnamese Restaurant
