,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
639,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Plaza Diner,40.829523087495204,-74.47910689349816,Diner
640,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Chase Bank,40.827114523139684,-74.47929829359055,Bank
641,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Collin's Pub,40.82860741194216,-74.47906941103577,Bar
642,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Morris Plains 9/11 Memorial,40.830610316284975,-74.4778375082996,Historic Site
643,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Nails 4U,40.829829747636104,-74.4789669677056,Spa
644,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Tony's Pizza & Family Restaurant,40.82826,-74.47962,Pizza Place
645,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Plaza Restaurant & Coffee Shop,40.82938868833894,-74.47899786227194,Diner
646,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,TD Bank,40.8228294,-74.4815488,Bank
647,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Friendly's Restaurant,40.824472905047,-74.48034848527243,American Restaurant
648,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Investors Bank,40.82476356,-74.48013685,Bank
649,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Healthy & Delicious,40.82774541936963,-74.47925698052883,Sandwich Place
650,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,The Sports Page,40.826302,-74.48019599999999,Hobby Shop
651,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Annabella's II,40.823945,-74.479951,Italian Restaurant
652,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Art In Motion,40.823481,-74.48122099999999,Dance Studio
653,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Bretton Woods Inn,40.82310351,-74.4801,Hotel
654,MORRIS PLAINS BORO,40.82648000000006,-74.47986999999995,Simons Playground,40.82446179682527,-74.48487997055054,Playground
655,SUMMIT CITY,40.715100000000064,-74.36486999999994,The Connection for Women and Families,40.71427179219962,-74.36045793155009,Gym
656,SUMMIT CITY,40.715100000000064,-74.36486999999994,Summit YMCA,40.715992088151815,-74.35994367259578,Gym
657,SUMMIT CITY,40.715100000000064,-74.36486999999994,Winberie's,40.71779227281629,-74.36154694377417,American Restaurant
658,SUMMIT CITY,40.715100000000064,-74.36486999999994,Smoothie King,40.717559,-74.360918,Smoothie Shop
659,SUMMIT CITY,40.715100000000064,-74.36486999999994,The HAT Tavern,40.71503332233333,-74.3671650575451,Burger Joint
660,SUMMIT CITY,40.715100000000064,-74.36486999999994,Zrolls Ice Cream,40.717959,-74.360426,Ice Cream Shop
661,SUMMIT CITY,40.715100000000064,-74.36486999999994,PNC Bank,40.7175012,-74.3632042,Bank
662,SUMMIT CITY,40.715100000000064,-74.36486999999994,WW (Weight Watchers),40.717912500767405,-74.36067464349455,Weight Loss Center
663,SUMMIT CITY,40.715100000000064,-74.36486999999994,The Grand Summit Hotel,40.71518323673086,-74.36705986499182,Hotel
664,SUMMIT CITY,40.715100000000064,-74.36486999999994,JoS. A. Bank,40.718087,-74.360855,Men's Store
665,SUMMIT CITY,40.715100000000064,-74.36486999999994,Shell,40.71654775863532,-74.363750272845,Gas Station
666,SUMMIT CITY,40.715100000000064,-74.36486999999994,7-Eleven,40.7165164018357,-74.3627952039242,Convenience Store
667,CHESTER TWP,40.77915000000007,-74.72287999999998,Old Mill Tavern,40.77901583993822,-74.72033442750106,Restaurant
668,CHESTER TWP,40.77915000000007,-74.72287999999998,Cooper Grist Mill,40.77875151313894,-74.72041565299067,Historic Site
669,CHESTER TWP,40.77915000000007,-74.72287999999998,Home Theatre,40.78095598003739,-74.72150162202553,Movie Theater
670,CHESTER TWP,40.77915000000007,-74.72287999999998,Black River County Park,40.77855778236728,-74.72019845834502,Trail
671,ESSEX CO VOC-TECH,40.787792594000045,-74.24760058899994,CVS pharmacy,40.79198440470128,-74.24910901407279,Pharmacy
672,ESSEX CO VOC-TECH,40.787792594000045,-74.24760058899994,The French Truch Bang Shack,40.785729,-74.249201,Bar
673,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
674,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
675,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
676,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
677,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
678,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
679,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
680,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
681,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
682,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
683,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
684,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
685,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
686,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
687,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
688,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
689,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
690,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
691,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
692,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
693,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
694,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
695,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
696,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
697,GREENWICH TWP,40.70049000000006,-75.11974999999995,WC Personal Training,40.70207214355469,-75.11933135986328,Gym
698,GREENWICH TWP,40.70049000000006,-75.11974999999995,Baylor's Landscapes,40.70121,-75.122372,Construction & Landscaping
699,GREENWICH TWP,40.70049000000006,-75.11974999999995,Dennis Auction Service,40.7042789,-75.12002729999999,Antique Shop
700,MILLBURN TWP,40.723840000000045,-74.30739999999997,Millburn Deli,40.724080081422215,-74.30641807515717,Sandwich Place
701,MILLBURN TWP,40.723840000000045,-74.30739999999997,Pita on Essex,40.72486789535726,-74.30683936583779,Israeli Restaurant
702,MILLBURN TWP,40.723840000000045,-74.30739999999997,Cara Mia,40.72475223063551,-74.30713050234063,Italian Restaurant
703,MILLBURN TWP,40.723840000000045,-74.30739999999997,Liv Breads,40.7248779075208,-74.30691839379173,Bakery
704,MILLBURN TWP,40.723840000000045,-74.30739999999997,La Strada,40.724006725803854,-74.30820892937768,Italian Restaurant
705,MILLBURN TWP,40.723840000000045,-74.30739999999997,Saigon Cafe,40.72420415689971,-74.30860261460357,Vietnamese Restaurant
706,MILLBURN TWP,40.723840000000045,-74.30739999999997,The Coffee Mill Roasters,40.72426778988187,-74.30731424056899,Coffee Shop
707,MILLBURN TWP,40.723840000000045,-74.30739999999997,Goldberg's Famous Deli & Bagel Chateau,40.72425243501967,-74.30620252098537,Deli / Bodega
708,MILLBURN TWP,40.723840000000045,-74.30739999999997,Basilico,40.7239499655176,-74.30624219059548,Italian Restaurant
709,MILLBURN TWP,40.723840000000045,-74.30739999999997,Common Lot,40.72473433013118,-74.30778930107223,New American Restaurant
710,MILLBURN TWP,40.723840000000045,-74.30739999999997,Cafe Monet,40.72451893881328,-74.304849343451,French Restaurant
711,MILLBURN TWP,40.723840000000045,-74.30739999999997,Millburn Downtown,40.72411809600699,-74.30725416586856,Plaza
712,MILLBURN TWP,40.723840000000045,-74.30739999999997,Da Nico,40.724286003029924,-74.30906518268307,French Restaurant
713,MILLBURN TWP,40.723840000000045,-74.30739999999997,The Boston Ice Cream Company,40.723822595978596,-74.3075616313842,Ice Cream Shop
714,MILLBURN TWP,40.723840000000045,-74.30739999999997,Peter's,40.72341199284498,-74.30711834415894,Italian Restaurant
715,MILLBURN TWP,40.723840000000045,-74.30739999999997,Moonshine Modern Supper Club,40.72364106143156,-74.30713362262216,American Restaurant
716,MILLBURN TWP,40.723840000000045,-74.30739999999997,Flywheel Sports - Millburn,40.72392,-74.30792,Cycle Studio
717,MILLBURN TWP,40.723840000000045,-74.30739999999997,BHAKTI BARN YOGA,40.72317018,-74.31074018,Yoga Studio
718,MILLBURN TWP,40.723840000000045,-74.30739999999997,Taylor Park Playground,40.721251809758584,-74.30679984827775,Playground
719,MILLBURN TWP,40.723840000000045,-74.30739999999997,Thai House,40.72460983534527,-74.30624354775033,Thai Restaurant
720,MILLBURN TWP,40.723840000000045,-74.30739999999997,Rockn’ Joe Coffeehouse & Bistro,40.723369475748584,-74.30712555319451,Coffee Shop
721,MILLBURN TWP,40.723840000000045,-74.30739999999997,The Hills Tavern,40.72431633261193,-74.30725013755982,Gastropub
722,MILLBURN TWP,40.723840000000045,-74.30739999999997,Sakura - Millburn,40.72513316363322,-74.30386023168003,Sushi Restaurant
723,MILLBURN TWP,40.723840000000045,-74.30739999999997,Ms. Lin,40.72346129091544,-74.30714316055895,Asian Restaurant
724,MILLBURN TWP,40.723840000000045,-74.30739999999997,Fiamma Wood Fired Pizza,40.724757710273046,-74.30747377772434,Pizza Place
725,MILLBURN TWP,40.723840000000045,-74.30739999999997,Carriage House Bistro and Bar at Paper Mill Playhouse,40.72766392684729,-74.30908558304903,New American Restaurant
726,MILLBURN TWP,40.723840000000045,-74.30739999999997,Playa Bowls Millburn,40.724122856402715,-74.30640796797228,Snack Place
727,MILLBURN TWP,40.723840000000045,-74.30739999999997,Oscars Deli & Restaurant,40.72454987174011,-74.30466543581761,Deli / Bodega
728,MILLBURN TWP,40.723840000000045,-74.30739999999997,Day Spa,40.724429,-74.305422,Spa
729,MILLBURN TWP,40.723840000000045,-74.30739999999997,Haagen Dazs,40.723546581499946,-74.30822161045535,Ice Cream Shop
730,MILLBURN TWP,40.723840000000045,-74.30739999999997,Evoo & Lemon,40.724067,-74.3074,Greek Restaurant
731,MILLBURN TWP,40.723840000000045,-74.30739999999997,La Pergola,40.725126510111906,-74.30568774715263,Italian Restaurant
732,MILLBURN TWP,40.723840000000045,-74.30739999999997,South Mountain Reservation (Glen Ave Entrance),40.727539259216584,-74.30444493843433,Park
733,MILLBURN TWP,40.723840000000045,-74.30739999999997,The Salad House by Cioffi's,40.723895707848406,-74.30739438806924,Salad Place
734,MILLBURN TWP,40.723840000000045,-74.30739999999997,Kung Fu Tea,40.723732381990736,-74.30699076686477,Bubble Tea Shop
735,MILLBURN TWP,40.723840000000045,-74.30739999999997,Orangetheory Fitness,40.724324,-74.303212,Gym / Fitness Center
736,MILLBURN TWP,40.723840000000045,-74.30739999999997,Bow Tie Cinemas Millburn,40.72375158541665,-74.3076814811917,Movie Theater
737,MILLBURN TWP,40.723840000000045,-74.30739999999997,Umi Sushi,40.723988675212304,-74.30692546466949,Japanese Restaurant
738,MILLBURN TWP,40.723840000000045,-74.30739999999997,Millburn Diner,40.725124780405785,-74.30484420107395,Diner
739,MILLBURN TWP,40.723840000000045,-74.30739999999997,Emack & Bolio's,40.72384041827242,-74.30750830760164,Ice Cream Shop
740,MILLBURN TWP,40.723840000000045,-74.30739999999997,Starbucks,40.72401,-74.307365,Coffee Shop
741,MILLBURN TWP,40.723840000000045,-74.30739999999997,PNC Bank,40.7248875,-74.3065542,Bank
742,MILLBURN TWP,40.723840000000045,-74.30739999999997,Trattoria Gian Marco,40.724628588003725,-74.30439381094962,Italian Restaurant
743,MILLBURN TWP,40.723840000000045,-74.30739999999997,Wells Fargo,40.72464525780084,-74.30338960575455,Bank
744,OCEANPORT BORO,40.32193000000007,-74.01619999999997,SUBWAY,40.3221,-74.017447,Sandwich Place
745,OCEANPORT BORO,40.32193000000007,-74.01619999999997,Felicia,40.322197,-74.01519,Diner
746,OCEANPORT BORO,40.32193000000007,-74.01619999999997,Foggias Florist And Growers,40.321639000000005,-74.014498,Flower Shop
747,OCEANPORT BORO,40.32193000000007,-74.01619999999997,Charles Park,40.32044674722793,-74.0198303657766,Park
748,WARREN TWP,40.61922000000004,-74.49063999999998,Onyx Yoga Studio,40.619855607465546,-74.49110119197955,Yoga Studio
749,WARREN TWP,40.61922000000004,-74.49063999999998,Nuray's Gourmet Cafe,40.6196251587903,-74.49013782442132,Café
750,WARREN TWP,40.61922000000004,-74.49063999999998,Silk Road,40.619873331176855,-74.49018543632377,Afghan Restaurant
751,WARREN TWP,40.61922000000004,-74.49063999999998,4 Brothers Breakfast,40.62013,-74.490295,Breakfast Spot
752,WARREN TWP,40.61922000000004,-74.49063999999998,Mr Pi's Sushi II,40.61879453354578,-74.49315688713338,Sushi Restaurant
753,WARREN TWP,40.61922000000004,-74.49063999999998,Prezzo,40.61911271366581,-74.4947808282636,Italian Restaurant
754,WARREN TWP,40.61922000000004,-74.49063999999998,Aroma Restaurant,40.61912692754727,-74.4924659166345,Indian Restaurant
755,WARREN TWP,40.61922000000004,-74.49063999999998,Warren Deli & Grill,40.62034219432983,-74.48613025139312,Deli / Bodega
756,WARREN TWP,40.61922000000004,-74.49063999999998,Massage Envy - Warren,40.616531,-74.494418,Spa
757,WARREN TWP,40.61922000000004,-74.49063999999998,Starbucks,40.61630545,-74.49442647,Coffee Shop
758,WARREN TWP,40.61922000000004,-74.49063999999998,Great Clips,40.61897021927389,-74.49280992150307,Salon / Barbershop
759,WARREN TWP,40.61922000000004,-74.49063999999998,European Wax Center,40.61634583650039,-74.49456495129097,Health & Beauty Service
760,WARREN TWP,40.61922000000004,-74.49063999999998,Country Squire Restaurant,40.6172949,-74.49397379999999,Diner
761,WARREN TWP,40.61922000000004,-74.49063999999998,Pita Grill & Creperie,40.617003637239876,-74.49453536350237,Creperie
762,WARREN TWP,40.61922000000004,-74.49063999999998,16 Handles,40.61635928805302,-74.4943729929621,Ice Cream Shop
763,WARREN TWP,40.61922000000004,-74.49063999999998,Kings Food Markets,40.61722969808764,-74.49453863372506,Grocery Store
764,WARREN TWP,40.61922000000004,-74.49063999999998,China City II,40.61879234837038,-74.49261155049581,Chinese Restaurant
765,WARREN TWP,40.61922000000004,-74.49063999999998,PNC Bank,40.619576245529096,-74.49109376686471,Bank
766,WARREN TWP,40.61922000000004,-74.49063999999998,SUBWAY,40.619040999999996,-74.492664,Sandwich Place
767,WARREN TWP,40.61922000000004,-74.49063999999998,Panatieri's Pizza & Pasta,40.61681181976275,-74.49470279028786,Italian Restaurant
768,WARREN TWP,40.61922000000004,-74.49063999999998,The UPS Store,40.61659911970624,-74.4944485835731,Shipping Store
769,WARREN TWP,40.61922000000004,-74.49063999999998,Domino's Pizza,40.61909217236501,-74.49495810276863,Pizza Place
770,WARREN TWP,40.61922000000004,-74.49063999999998,A Calcutta Affair,40.619040999999996,-74.492664,Indian Restaurant
771,WARREN TWP,40.61922000000004,-74.49063999999998,Gotta Dance,40.619743,-74.49136899999999,Dance Studio
772,WARREN TWP,40.61922000000004,-74.49063999999998,Comic Café,40.619877,-74.49004599999999,Bookstore
773,WARREN TWP,40.61922000000004,-74.49063999999998,Sikikou Japanese Restaurant,40.61972398165029,-74.49022888469415,Japanese Restaurant
774,WARREN TWP,40.61922000000004,-74.49063999999998,Warren Municipal Baseball Fields,40.619863758237855,-74.4901052614048,Baseball Field
775,WARREN TWP,40.61922000000004,-74.49063999999998,Coldstone Creamery,40.61877346704183,-74.49301397884334,Dessert Shop
776,WARREN TWP,40.61922000000004,-74.49063999999998,Warren Park,40.6173469929233,-74.4900972488021,Playground
777,WARREN TWP,40.61922000000004,-74.49063999999998,warren  recreation dept,40.61707424835433,-74.49014875851076,Park
778,WARREN TWP,40.61922000000004,-74.49063999999998,Warren Municipal Building,40.616799,-74.490277,Music Venue
779,WARREN TWP,40.61922000000004,-74.49063999999998,Krauszer's Food Store,40.61842403716787,-74.49436262537643,Convenience Store
780,WARREN TWP,40.61922000000004,-74.49063999999998,Warren Municipal Recreation Area,40.616281788623844,-74.48954781096892,Park
781,WARREN TWP,40.61922000000004,-74.49063999999998,Ashia Authentic Cuisine,40.619011287239275,-74.49473306200136,Asian Restaurant
782,WARREN TWP,40.61922000000004,-74.49063999999998,Edgewood Pharmacy,40.617591878135244,-74.49453244389666,Pharmacy
783,WARREN TWP,40.61922000000004,-74.49063999999998,Art of Strength Training Center,40.61903013793842,-74.4956487636936,Gym
784,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Conte's Pizza,40.359680951542664,-74.66352120355836,Pizza Place
785,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Gennaro's Restaurant & Catering,40.364221501936655,-74.6643357249428,Italian Restaurant
786,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Community Park Pool,40.35948230900477,-74.66522628222017,Pool
787,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Princeton Community Park,40.35785884104326,-74.66622838216307,Park
788,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Tortugas Mexican,40.356279009753635,-74.66479938684535,Mexican Restaurant
789,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Domino's Pizza,40.36459630797086,-74.6639683842659,Pizza Place
790,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Northfield Bank,40.36299500454567,-74.66449699999998,Bank
791,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Jaffe Glenn Law Group,40.3637059,-74.66415010000001,Lawyer
792,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Siyu Spa,40.36435924082526,-74.6642553806305,Massage Studio
793,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,Elite Five Sushi & Grill,40.357307,-74.66234,Sushi Restaurant
794,PRINCETON REGIONAL,40.360760000000035,-74.66445999999995,THE MAX Challenge of Princeton,40.364926156892814,-74.66412931680678,Gym
795,LIVINGSTON TWP,40.781150000000025,-74.31609999999995,West Essex YMCA,40.783643767559504,-74.31393137341433,Gym / Fitness Center
796,LIVINGSTON TWP,40.781150000000025,-74.31609999999995,Free points 3,40.782449538393635,-74.31519844819807,Boat or Ferry
797,LIVINGSTON TWP,40.781150000000025,-74.31609999999995,Livingston Skate Park,40.783206,-74.31373,Skate Park
798,MANALAPAN-ENGLISHTOWN REG,40.2848499959616,-74.35701002524488,Englishtown Goose Pond,40.28880527335816,-74.35553129446974,Lake
799,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,The Little Food Inn,40.9674257297276,-74.29597802645523,Comfort Food Restaurant
800,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,QuickChek,40.968463756075025,-74.29425123075953,Convenience Store
801,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Pizza Man Family Restaurant,40.96722242632555,-74.29428361260567,Pizza Place
802,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,PNC Bank,40.9679712,-74.2955296,Bank
803,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,7 -eleven,40.968046544448285,-74.29483670773406,Convenience Store
804,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Town Hall Field,40.965446832304686,-74.29390278578926,Baseball Field
805,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Pizzaman,40.967216,-74.294241,Italian Restaurant
806,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Shell,40.96833496574431,-74.29476155708721,Gas Station
807,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Sun Far,40.967320345894464,-74.29427520922657,Chinese Restaurant
808,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Wrap It Up,40.967281,-74.293961,Cosmetics Shop
809,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Mario's Shoe Repair,40.967281,-74.293961,Tailor Shop
810,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Hometown Market Deli & Catering,40.967281,-74.293961,Deli / Bodega
811,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Linda D'Amico's Academy of Dance,40.96739573126506,-74.29425420072967,Dance Studio
812,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,Marco's Emporium,40.967487,-74.295532,Toy / Game Store
813,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,B&B Liquors,40.96863342976777,-74.29621012764612,Liquor Store
814,PEQUANNOCK TWP,40.964320000000036,-74.29515999999995,B and B Liquors,40.968675,-74.296208,Liquor Store
815,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,Welcome Paisas,40.503149,-74.673272,Mexican Restaurant
816,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,Lenny's Pizza & Pasta,40.50323275038363,-74.67311520034009,Pizza Place
817,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,Castle Park,40.50673651792015,-74.67611932173604,Park
818,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,Appliance Repair Washington,40.504206316087,-74.67669010162354,Other Repair Shop
819,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,"Honorary Robert ""The Inspiration"" Flaherty Weight Room",40.5032492168547,-74.67602213033018,Gym / Fitness Center
820,HILLSBOROUGH TWP,40.506530000000055,-74.67704999999995,Case Drive,40.503487130022855,-74.67958959022144,Pedestrian Plaza
821,RAMSEY BORO,41.058800000000076,-74.14398999999997,Gao,41.057297836292605,-74.14418222900669,Thai Restaurant
822,RAMSEY BORO,41.058800000000076,-74.14398999999997,Giovanna's Cafe,41.05737250587621,-74.14167790352485,Café
823,RAMSEY BORO,41.058800000000076,-74.14398999999997,Varka Estiatorio,41.05874556540745,-74.14026435666975,Mediterranean Restaurant
824,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ramsey Farmer's Market,41.05628856559184,-74.14221194609641,Farmers Market
825,RAMSEY BORO,41.058800000000076,-74.14398999999997,Brady's At The Station,41.057326314062315,-74.14261427123225,Bar
826,RAMSEY BORO,41.058800000000076,-74.14398999999997,Pietro's Pizza & Family Italian Restaurant,41.05720991203036,-74.14334147166967,Italian Restaurant
827,RAMSEY BORO,41.058800000000076,-74.14398999999997,Tawara Japanese Restaurant,41.057467647680085,-74.14353748714434,Sushi Restaurant
828,RAMSEY BORO,41.058800000000076,-74.14398999999997,Morano's Gourmet Market,41.057379949180124,-74.14203878244923,Deli / Bodega
829,RAMSEY BORO,41.058800000000076,-74.14398999999997,L'Arte Della Pasticceria,41.05755273253744,-74.1389185475601,Bakery
830,RAMSEY BORO,41.058800000000076,-74.14398999999997,Smyrna,41.057534999999994,-74.140991,Mediterranean Restaurant
831,RAMSEY BORO,41.058800000000076,-74.14398999999997,Horizon Nails & Spa,41.05735764247746,-74.13883323713965,Spa
832,RAMSEY BORO,41.058800000000076,-74.14398999999997,Sal's Pizza Corner,41.057227000000005,-74.144635,Pizza Place
833,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ramsey Liquors,41.057626895905074,-74.14329097334752,Liquor Store
834,RAMSEY BORO,41.058800000000076,-74.14398999999997,Walgreens,41.0586087,-74.1414303,Pharmacy
835,RAMSEY BORO,41.058800000000076,-74.14398999999997,Cafe Panache,41.05738974214284,-74.13850002348907,French Restaurant
836,RAMSEY BORO,41.058800000000076,-74.14398999999997,Lettuce Inn,41.05741153517693,-74.14112040840469,Salad Place
837,RAMSEY BORO,41.058800000000076,-74.14398999999997,B&G Bagels,41.057472867633706,-74.14067942903296,Bagel Shop
838,RAMSEY BORO,41.058800000000076,-74.14398999999997,Starbucks,41.057210586876266,-74.14258944600874,Coffee Shop
839,RAMSEY BORO,41.058800000000076,-74.14398999999997,Badlands Tacos,41.05750936192111,-74.13914360558725,Taco Place
840,RAMSEY BORO,41.058800000000076,-74.14398999999997,Maguro Sushi House,41.057424446953384,-74.13941799569095,Sushi Restaurant
841,RAMSEY BORO,41.058800000000076,-74.14398999999997,Chase Bank,41.058183,-74.140033,Bank
842,RAMSEY BORO,41.058800000000076,-74.14398999999997,Lush Day Spa,41.05736562836171,-74.14189667758573,Spa
843,RAMSEY BORO,41.058800000000076,-74.14398999999997,Bagel Boys of Ramsey,41.05698216159949,-74.1429217383342,Bagel Shop
844,RAMSEY BORO,41.058800000000076,-74.14398999999997,Carvel Ice Cream,41.05718781302816,-74.1389160612215,Ice Cream Shop
845,RAMSEY BORO,41.058800000000076,-74.14398999999997,SUBWAY,41.05732380378214,-74.1393310675565,Sandwich Place
846,RAMSEY BORO,41.058800000000076,-74.14398999999997,Car's Late Night Delivery,41.05703073229948,-74.14293320054902,Sandwich Place
847,RAMSEY BORO,41.058800000000076,-74.14398999999997,The UPS Store,41.056998832937985,-74.13883611559874,Shipping Store
848,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ronnie G's Pizzeria Napolitano,41.05771425563706,-74.14308344401337,Italian Restaurant
849,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ramsey Corner Cafe,41.05738247970188,-74.13966397847747,American Restaurant
850,RAMSEY BORO,41.058800000000076,-74.14398999999997,Domino's Pizza,41.057293785633846,-74.13922597469542,Pizza Place
851,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ramsey Chinese Restaurant,41.05772783812032,-74.14307844991677,Chinese Restaurant
852,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ramsey Cinema,41.05781486619043,-74.13855800061398,Movie Theater
853,RAMSEY BORO,41.058800000000076,-74.14398999999997,Peters Flowers & Gifts Inc,41.057106,-74.141707,Flower Shop
854,RAMSEY BORO,41.058800000000076,-74.14398999999997,Ya Xing,41.05852026965093,-74.14065793848374,Chinese Restaurant
855,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,Roman Pizza and Restaurant,40.926953118603755,-74.02691097840142,Italian Restaurant
856,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,Dairy Queen,40.92002279571276,-74.0263831615448,Ice Cream Shop
857,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,CVS pharmacy,40.926292648592,-74.02696523708026,Pharmacy
858,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,Subway,40.92673465884222,-74.02696392345484,Sandwich Place
859,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,Chase Bank,40.927328,-74.026863,Bank
860,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,ShopRite,40.9282663322975,-74.02741131643728,Supermarket
861,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,Brookchester,40.92659890651703,-74.026654,Bar
862,NEW MILFORD BORO,40.92440000000005,-74.02701999999994,New Milford Deli,40.92711042440687,-74.02677529555518,Deli / Bodega
